wedding,n_people,n_tables,total_happiness,mean_happiness,median_happiness,min_happiness,max_happiness,n_lonely,seconds
./weddings/tense-suite/tense_012_012_1307537281.txt,144,12,124,0.8611111111111112,45.0,-250,235,0,0.046268161
./weddings/tense-suite/tense_012_012_1307537281.txt,144,12,690,4.791666666666667,-9.0,-269,235,1,0.046183139
./weddings/tense-suite/tense_012_012_1307537281.txt,144,12,-1516,-10.527777777777779,-83.5,-289,296,0,0.046071354
./weddings/tense-suite/tense_012_012_1307537281.txt,144,12,-1176,-8.166666666666666,-33.0,-254,225,0,0.046207771
./weddings/tense-suite/tense_012_012_1307537281.txt,144,12,3094,21.48611111111111,3.0,-255,235,0,0.046031947
./weddings/tense-suite/tense_012_012_1307537281.txt,144,12,3158,21.930555555555557,157.0,-229,286,0,0.046067225
./weddings/tense-suite/tense_012_012_1307537281.txt,144,12,2586,17.958333333333332,34.0,-241,340,0,0.046535997
./weddings/tense-suite/tense_012_012_1307537281.txt,144,12,2884,20.02777777777778,101.0,-232,331,0,0.046071891
./weddings/tense-suite/tense_012_012_1307537281.txt,144,12,988,6.861111111111111,-49.0,-243,270,0,0.046365859
./weddings/tense-suite/tense_012_012_1307537281.txt,144,12,4428,30.75,109.5,-195,268,0,0.046695934
./weddings/tense-suite/tense_012_012_2451318806.txt,144,12,-2210,-15.347222222222221,11.0,-267,302,0,0.046087112
./weddings/tense-suite/tense_012_012_2451318806.txt,144,12,-3556,-24.694444444444443,-34.5,-312,220,0,0.046347437
./weddings/tense-suite/tense_012_012_2451318806.txt,144,12,-1218,-8.458333333333334,-6.0,-260,203,0,0.046294636
./weddings/tense-suite/tense_012_012_2451318806.txt,144,12,-5124,-35.583333333333336,-62.5,-278,264,0,0.045999757
./weddings/tense-suite/tense_012_012_2451318806.txt,144,12,3196,22.194444444444443,-2.5,-280,298,1,0.046170233
./weddings/tense-suite/tense_012_012_2451318806.txt,144,12,978,6.791666666666667,-69.0,-210,223,0,0.046150468
./weddings/tense-suite/tense_012_012_2451318806.txt,144,12,986,6.847222222222222,45.0,-258,261,0,0.046128085
./weddings/tense-suite/tense_012_012_2451318806.txt,144,12,-1154,-8.01388888888889,-17.5,-230,206,0,0.046041933
./weddings/tense-suite/tense_012_012_2451318806.txt,144,12,-2838,-19.708333333333332,87.5,-249,228,1,0.045925045
./weddings/tense-suite/tense_012_012_2451318806.txt,144,12,-482,-3.3472222222222223,-55.0,-208,255,0,0.046019331
./weddings/tense-suite/tense_012_012_3578342.txt,144,12,-2034,-14.125,81.0,-256,252,0,0.046218828
./weddings/tense-suite/tense_012_012_3578342.txt,144,12,910,6.319444444444445,-96.0,-227,349,0,0.04618687
./weddings/tense-suite/tense_012_012_3578342.txt,144,12,472,3.2777777777777777,-68.0,-234,351,0,0.047071152
./weddings/tense-suite/tense_012_012_3578342.txt,144,12,462,3.2083333333333335,-10.5,-276,247,0,0.046017693
./weddings/tense-suite/tense_012_012_3578342.txt,144,12,1330,9.23611111111111,-10.0,-280,257,0,0.046113527
./weddings/tense-suite/tense_012_012_3578342.txt,144,12,1450,10.069444444444445,11.0,-308,202,0,0.047357654
./weddings/tense-suite/tense_012_012_3578342.txt,144,12,820,5.694444444444445,43.5,-281,250,0,0.046091033
./weddings/tense-suite/tense_012_012_3578342.txt,144,12,-1126,-7.819444444444445,153.5,-250,271,0,0.046116428
./weddings/tense-suite/tense_012_012_3578342.txt,144,12,988,6.861111111111111,69.5,-265,212,0,0.046237862
./weddings/tense-suite/tense_012_012_3578342.txt,144,12,-776,-5.388888888888889,-91.5,-232,252,0,0.046208806
./weddings/tense-suite/tense_012_012_3753022944.txt,144,12,1512,10.5,-139.0,-199,304,0,0.046196462
./weddings/tense-suite/tense_012_012_3753022944.txt,144,12,-444,-3.0833333333333335,93.5,-288,248,0,0.046139032
./weddings/tense-suite/tense_012_012_3753022944.txt,144,12,1042,7.236111111111111,-19.5,-286,243,0,0.046142225
./weddings/tense-suite/tense_012_012_3753022944.txt,144,12,3258,22.625,136.5,-450,266,1,0.046275509
./weddings/tense-suite/tense_012_012_3753022944.txt,144,12,372,2.5833333333333335,-6.5,-257,259,0,0.046230319
./weddings/tense-suite/tense_012_012_3753022944.txt,144,12,698,4.847222222222222,67.5,-312,191,0,0.04608996
./weddings/tense-suite/tense_012_012_3753022944.txt,144,12,452,3.138888888888889,-1.5,-209,231,0,0.046249341
./weddings/tense-suite/tense_012_012_3753022944.txt,144,12,208,1.4444444444444444,-16.0,-238,230,0,0.046188862
./weddings/tense-suite/tense_012_012_3753022944.txt,144,12,-1102,-7.652777777777778,-113.5,-329,257,0,0.046121785
./weddings/tense-suite/tense_012_012_3753022944.txt,144,12,-300,-2.0833333333333335,123.5,-241,294,0,0.04598936
./weddings/tense-suite/tense_012_012_4110591689.txt,144,12,-1282,-8.902777777777779,14.5,-260,284,0,0.046300982
